"","az","date","senat","kammer_txt","richter_txt","anordnung","link"
"5358","1 BvR 423/99",2002-02-20,"1","2","Bryde,Hömig,Jaeger",0,"http://www.bverfg.de/e/rk20020220_1bvr042399.html"
"5361","2 BvR 158/02",2002-02-19,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020219_2bvr015802.html"
"5363","2 BvR 1937/01",2002-02-18,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020218_2bvr193701.html"
"5364","2 BvR 863/01",2002-02-18,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020218_2bvr086301.html"
"5365","1 BvR 13/02",2002-02-18,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20020218_1bvr001302.html"
"5366","1 BvR 1644/01",2002-02-18,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20020218_1bvr164401.html"
"5367","2 BvR 1862/01",2002-02-17,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020217_2bvr186201.html"
"5368","2 BvR 724/01",2002-02-17,"2","4","Limbach,Jentsch,DiFabio",0,"http://www.bverfg.de/e/rk20020217_2bvr072401.html"
"5369","2 BvR 1809/01",2002-02-08,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020208_2bvr180901.html"
"5370","2 BvR 1566/00",2002-02-08,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020208_2bvr156600.html"
"5371","2 BvR 9/02",2002-02-07,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020207_2bvr000902.html"
"5372","1 BvR 745/99",2002-02-07,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20020207_1bvr074599.html"
"5373","2 BvR 1249/01",2002-02-06,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020206_2bvr124901.html"
"5374","2 BvR 380/01",2002-02-06,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020206_2bvr038001.html"
"5375","2 BvR 37/02",2002-02-06,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020206_2bvr003702.html"
"5376","1 BvR 952/90",2002-02-06,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20020206_1bvr095290.html"
"5377","2 BvR 1399/01",2002-02-05,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020205_2bvr139901.html"
"5378","2 BvR 455/01",2002-02-05,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020205_2bvr045501.html"
"5379","1 BvR 2029/00",2002-02-05,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20020205_1bvr202900.html"
"5382","2 BvR 1240/01",2002-02-04,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020204_2bvr124001.html"
"5383","2 BvR 1087/00",2002-01-31,"2","4","Limbach,Jentsch,DiFabio",0,"http://www.bverfg.de/e/rk20020131_2bvr108700.html"
"5384","1 BvR 2027/01",2002-01-31,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20020131_1bvr202701.html"
"5385","2 BvR 2351/00",2002-01-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020130_2bvr235100.html"
"5386","2 BvR 2248/00",2002-01-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020130_2bvr224800.html"
"5387","2 BvR 1970/01",2002-01-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020130_2bvr197001.html"
"5388","2 BvR 1451/01",2002-01-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020130_2bvr145101.html"
"5389","2 BvR 1018/00",2002-01-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020130_2bvr101800.html"
"5390","2 BvR 707/01",2002-01-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020130_2bvr070701.html"
"5391","2 BvR 231/00",2002-01-30,"2","2","Sommer,Osterloh,DiFabio",0,"http://www.bverfg.de/e/rk20020130_2bvr023100.html"
"5392","2 BvR 1/00",2002-01-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020130_2bvr000100.html"
"5393","1 BvR 2222/01",2002-01-30,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20020130_1bvr222201.html"
"5394","1 BvR 1542/00",2002-01-30,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20020130_1bvr154200.html"
"5395","1 BvR 753/97",2002-01-30,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20020130_1bvr075397.html"
"5396","2 BvQ 7/02",2002-01-30,"2","3","Limbach,Hassemer,DiFabio",1,"http://www.bverfg.de/e/qk20020130_2bvq000702.html"
"5398","2 BvL 2/00",2002-01-30,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/lk20020130_2bvl000200.html"
"5399","2 BvR 1965/01",2002-01-29,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020129_2bvr196501.html"
"5400","2 BvR 1371/99",2002-01-29,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020129_2bvr137199.html"
"5401","2 BvR 1245/01",2002-01-29,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020129_2bvr124501.html"
"5402","2 BvR 494/01",2002-01-29,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020129_2bvr049401.html"
"5403","1 BvR 2223/01",2002-01-29,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20020129_1bvr222301.html"
"5404","2 BvR 1563/01",2002-01-28,"2","1","Broß,Mellinghoff,Sommer",0,"http://www.bverfg.de/e/rk20020128_2bvr156301.html"
"5405","2 BvR 2071/01",2002-01-24,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020124_2bvr207101.html"
"5406","2 BvR 957/99",2002-01-24,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020124_2bvr095799.html"
"5407","1 BvR 870/93",2002-01-24,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20020124_1bvr087093.html"
"5408","2 BvR 1473/01",2002-01-22,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020122_2bvr147301.html"
"5409","2 BvR 936/00",2002-01-22,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020122_2bvr093600.html"
"5410","2 BvR 720/01",2002-01-22,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020122_2bvr072001.html"
"5412","2 BvR 2210/01",2002-01-21,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020121_2bvr221001.html"
"5413","2 BvR 2119/01",2002-01-21,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020121_2bvr211901.html"
"5414","2 BvR 1225/01",2002-01-21,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020121_2bvr122501.html"
"5415","1 BvR 2284/95",2002-01-18,"1","2","Bryde,Hömig,Jaeger",0,"http://www.bverfg.de/e/rk20020118_1bvr228495.html"
"5416","2 BvR 1121/01",2002-01-16,"2","1","Broß,Mellinghoff,Sommer",0,"http://www.bverfg.de/e/rk20020116_2bvr112101.html"
"5417","1 BvR 1859/01",2002-01-16,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20020116_1bvr185901.html"
"5418","1 BvR 1069/01",2002-01-16,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20020116_1bvr106901.html"
"5422","2 BvR 2189/00",2002-01-14,"2","2","Sommer,Osterloh,DiFabio",0,"http://www.bverfg.de/e/rk20020114_2bvr218900.html"
"5423","2 BvR 1971/01",2002-01-11,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020111_2bvr197101.html"
"5424","2 BvR 1328/00",2002-01-11,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020111_2bvr132800.html"
"5425","2 BvR 2142/01",2002-01-09,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20020109_2bvr214201.html"
"5426","2 BvR 2124/01",2002-01-09,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020109_2bvr212401.html"
"5427","1 BvR 2069/01",2002-01-08,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20020108_1bvr206901.html"
"5428","1 BvR 1147/01",2002-01-08,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20020108_1bvr114701.html"
"5429","1 BvR 2011/01",2002-01-04,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20020104_1bvr201101.html"
"5430","1 BvQ 1/02",2002-01-04,"1","1","Papier,Hohmann-Dennhardt,Hoffmann-Riem",1,"http://www.bverfg.de/e/qk20020104_1bvq000102.html"
"5431","2 BvR 1828/01",2002-01-03,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020103_2bvr182801.html"
"5432","2 BvR 1827/01",2002-01-03,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20020103_2bvr182701.html"
"5433","1 BvR 534/99",2002-01-02,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20020102_1bvr053499.html"
"5434","2 BvR 1176/01",2001-12-21,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011221_2bvr117601.html"
"5435","2 BvL 3/01",2001-12-21,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/lk20011221_2bvl000301.html"
"5436","2 BvR 1356/01",2001-12-20,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011220_2bvr135601.html"
"5437","2 BvR 1100/01",2001-12-20,"2","4","Limbach,Jentsch,DiFabio",0,"http://www.bverfg.de/e/rk20011220_2bvr110001.html"
"5438","2 BvR 429/01",2001-12-20,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011220_2bvr042901.html"
"5439","2 BvR 399/01",2001-12-20,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011220_2bvr039901.html"
"5440","1 BvR 814/01",2001-12-19,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011219_1bvr081401.html"
"5441","1 BvR 218/01",2001-12-19,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011219_1bvr021801.html"
"5442","1 BvR 391/01",2001-12-18,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011218_1bvr039101.html"
"5443","1 BvQ 29/01",2001-12-18,"1","2","Jaeger,Hömig,Bryde",1,"http://www.bverfg.de/e/qk20011218_1bvq002901.html"
"5444","2 BvR 1151/00",2001-12-17,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011217_2bvr115100.html"
"5445","2 BvR 563/01",2001-12-17,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011217_2bvr056301.html"
"5446","1 BvR 381/01",2001-12-17,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011217_1bvr038101.html"
"5448","2 BvR 1565/94",2001-12-14,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011214_2bvr156594.html"
"5449","2 BvR 668/01",2001-12-14,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011214_2bvr066801.html"
"5450","2 BvR 189/01",2001-12-14,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011214_2bvr018901.html"
"5451","2 BvR 152/01",2001-12-14,"2","4","Limbach,Jentsch,DiFabio",0,"http://www.bverfg.de/e/rk20011214_2bvr015201.html"
"5452","1 BvR 1009/01",2001-12-14,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011214_1bvr100901.html"
"5453","1 BvR 1656/96",2001-12-13,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011213_1bvr165696.html"
"5454","1 BvR 870/93",2001-12-13,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011213_1bvr087093.html"
"5455","2 BvR 1875/01",2001-12-12,"2","2","Sommer,Osterloh,DiFabio",0,"http://www.bverfg.de/e/rk20011212_2bvr187501.html"
"5456","1 BvR 1571/00",2001-12-12,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011212_1bvr157100.html"
"5457","1 BvQ 48/01",2001-12-12,"1","2","Jaeger,Hömig,Bryde",1,"http://www.bverfg.de/e/qk20011212_1bvq004801.html"
"5458","1 BvR 1821/01",2001-12-11,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20011211_1bvr182101.html"
"5459","1 BvR 848/01",2001-12-11,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011211_1bvr084801.html"
"5461","2 BvR 408/01",2001-12-10,"2","4","Limbach,Jentsch,DiFabio",0,"http://www.bverfg.de/e/rk20011210_2bvr040801.html"
"5462","1 BvR 1803/97",2001-12-10,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20011210_1bvr180397.html"
"5463","1 BvQ 49/01",2001-12-08,"1","1","Papier,Steiner,Hoffmann-Riem",1,"http://www.bverfg.de/e/qk20011208_1bvq004901.html"
"5464","1 BvR 1806/98",2001-12-07,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011207_1bvr180698.html"
"5465","1 BvR 1976/01",2001-12-06,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011206_1bvr197601.html"
"5466","1 BvR 1079/96",2001-12-06,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20011206_1bvr107996.html"
"5471","1 BvR 1764/01",2001-11-30,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011130_1bvr176401.html"
"5472","2 BvR 1486/01",2001-11-29,"2","2","Sommer,Osterloh,DiFabio",0,"http://www.bverfg.de/e/rk20011129_2bvr148601.html"
"5473","1 BvR 1778/01",2001-11-23,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011123_1bvr177801.html"
"5474","2 BvR 2012/00",2001-11-22,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011122_2bvr201200.html"
"5475","2 BvQ 46/01",2001-11-22,"2","3","Limbach,Hassemer,Mellinghoff",1,"http://www.bverfg.de/e/qk20011122_2bvq004601.html"
"5479","1 BvR 2180/98",2001-11-15,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011115_1bvr218098.html"
"5480","1 BvR 1633/01",2001-11-15,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011115_1bvr163301.html"
"5481","1 BvR 1314/01",2001-11-15,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011115_1bvr131401.html"
"5482","1 BvR 1198/01",2001-11-15,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011115_1bvr119801.html"
"5483","1 BvR 794/01",2001-11-15,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011115_1bvr079401.html"
"5484","1 BvR 793/01",2001-11-15,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011115_1bvr079301.html"
"5485","1 BvR 728/01",2001-11-15,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011115_1bvr072801.html"
"5486","1 BvR 289/00",2001-11-15,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011115_1bvr028900.html"
"5487","1 BvR 98/97",2001-11-15,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011115_1bvr009897.html"
"5488","2 BvR 1898/01",2001-11-14,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011114_2bvr189801.html"
"5489","2 BvR 1118/01",2001-11-14,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011114_2bvr111801.html"
"5490","2 BvR 1879/01",2001-11-13,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011113_2bvr187901.html"
"5491","2 BvR 2348/00",2001-11-11,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011111_2bvr234800.html"
"5492","2 BvR 1471/01",2001-11-11,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011111_2bvr147101.html"
"5493","2 BvR 1151/01",2001-11-11,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011111_2bvr115101.html"
"5494","2 BvR 1020/01",2001-11-09,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011109_2bvr102001.html"
"5495","2 BvR 810/01",2001-11-09,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011109_2bvr081001.html"
"5496","2 BvR 609/01",2001-11-09,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011109_2bvr060901.html"
"5497","2 BvR 436/01",2001-11-09,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011109_2bvr043601.html"
"5498","2 BvR 1633/99",2001-11-08,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011108_2bvr163399.html"
"5499","2 BvR 1383/01",2001-11-08,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011108_2bvr138301.html"
"5500","2 BvR 1242/01",2001-11-08,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011108_2bvr124201.html"
"5501","2 BvR 1710/01",2001-11-07,"2","2","Sommer,Osterloh,DiFabio",0,"http://www.bverfg.de/e/rk20011107_2bvr171001.html"
"5502","1 BvR 325/94",2001-11-07,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20011107_1bvr032594.html"
"5504","2 BvR 2195/00",2001-11-05,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011105_2bvr219500.html"
"5505","2 BvR 1846/01",2001-11-05,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011105_2bvr184601.html"
"5506","2 BvR 1551/01",2001-11-05,"2","4","Limbach,Jentsch,DiFabio",0,"http://www.bverfg.de/e/rk20011105_2bvr155101.html"
"5507","1 BvR 1523/00",2001-11-05,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011105_1bvr152300.html"
"5508","2 BvR 1619/01",2001-11-04,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011104_2bvr161901.html"
"5509","2 BvR 944/01",2001-11-04,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011104_2bvr094401.html"
"5510","2 BvR 129/01",2001-11-04,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011104_2bvr012901.html"
"5511","2 BvR 1098/00",2001-11-02,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011102_2bvr109800.html"
"5512","1 BvR 848/01",2001-11-02,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011102_1bvr084801.html"
"5513","1 BvR 1720/01",2001-10-31,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011031_1bvr172001.html"
"5514","1 BvR 1679/01",2001-10-31,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011031_1bvr167901.html"
"5515","2 BvR 1452/01",2001-10-28,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011028_2bvr145201.html"
"5518","1 BvR 1079/96",2001-10-25,"1","3","Papier,Haas,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20011025_1bvr107996.html"
"5521","2 BvR 1713/01",2001-10-23,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011023_2bvr171301.html"
"5522","2 BvR 1645/01",2001-10-23,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011023_2bvr164501.html"
"5523","2 BvR 1236/01",2001-10-23,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011023_2bvr123601.html"
"5524","2 BvR 1007/01",2001-10-23,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011023_2bvr100701.html"
"5525","2 BvR 666/00",2001-10-23,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011023_2bvr066600.html"
"5526","1 BvQ 40/01",2001-10-20,"1","1","Papier,Hohmann-Dennhardt,Hoffmann-Riem",1,"http://www.bverfg.de/e/qk20011020_1bvq004001.html"
"5527","1 BvR 1050/01",2001-10-19,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011019_1bvr105001.html"
"5528","1 BvQ 39/01",2001-10-19,"1","1","Papier,Hohmann-Dennhardt,Hoffmann-Riem",1,"http://www.bverfg.de/e/qk20011019_1bvq003901.html"
"5529","1 BvR 881/00",2001-10-18,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011018_1bvr088100.html"
"5530","2 BvR 1423/01",2001-10-15,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011015_2bvr142301.html"
"5531","2 BvR 1514/01",2001-10-11,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011011_2bvr151401.html"
"5532","2 BvR 1271/01",2001-10-11,"2","4","Limbach,Jentsch,DiFabio",0,"http://www.bverfg.de/e/rk20011011_2bvr127101.html"
"5533","2 BvR 1620/01",2001-10-10,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011010_2bvr162001.html"
"5534","2 BvR 891/00",2001-10-10,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011010_2bvr089100.html"
"5535","2 BvR 695/00",2001-10-10,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011010_2bvr069500.html"
"5536","1 BvR 1970/95",2001-10-10,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011010_1bvr197095.html"
"5538","2 BvR 1523/01",2001-10-09,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011009_2bvr152301.html"
"5540","2 BvR 1424/01",2001-10-08,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011008_2bvr142401.html"
"5541","2 BvR 1004/01",2001-10-08,"2","4","Limbach,Jentsch,DiFabio",0,"http://www.bverfg.de/e/rk20011008_2bvr100401.html"
"5542","2 BvR 1209/01",2001-10-04,"2","2","Sommer,Osterloh,DiFabio",0,"http://www.bverfg.de/e/rk20011004_2bvr120901.html"
"5543","1 BvR 1435/01",2001-10-04,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011004_1bvr143501.html"
"5544","1 BvR 1418/01",2001-10-04,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20011004_1bvr141801.html"
"5545","2 BvR 1198/01",2001-10-03,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20011003_2bvr119801.html"
"5546","2 BvR 1594/01",2001-10-02,"2","2","Sommer,Osterloh,DiFabio",0,"http://www.bverfg.de/e/rk20011002_2bvr159401.html"
"5547","2 BvR 1569/01",2001-10-02,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20011002_2bvr156901.html"
"5548","2 BvR 690/99",2001-10-02,"2","2","Sommer,Osterloh,DiFabio",0,"http://www.bverfg.de/e/rk20011002_2bvr069099.html"
"5549","1 BvR 1372/01",2001-10-02,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20011002_1bvr137201.html"
"5553","2 BvR 1439/01",2001-09-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20010930_2bvr143901.html"
"5554","2 BvR 1338/01",2001-09-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20010930_2bvr133801.html"
"5555","2 BvR 1158/01",2001-09-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20010930_2bvr115801.html"
"5556","2 BvR 947/98",2001-09-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20010930_2bvr094798.html"
"5557","2 BvR 911/00",2001-09-30,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20010930_2bvr091100.html"
"5558","2 BvR 1404/01",2001-09-29,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20010929_2bvr140401.html"
"5559","2 BvR 1345/98",2001-09-26,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20010926_2bvr134598.html"
"5560","2 BvR 792/01",2001-09-26,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20010926_2bvr079201.html"
"5561","2 BvR 496/00",2001-09-26,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20010926_2bvr049600.html"
"5562","1 BvR 1740/98",2001-09-26,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20010926_1bvr174098.html"
"5563","1 BvR 1426/01",2001-09-26,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20010926_1bvr142601.html"
"5564","1 BvR 1185/01",2001-09-26,"1","1","Papier,Steiner,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20010926_1bvr118501.html"
"5565","2 BvR 2566/94",2001-09-25,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20010925_2bvr256694.html"
"5566","2 BvR 2442/94",2001-09-25,"2","1","Sommer,Broß,Mellinghoff",0,"http://www.bverfg.de/e/rk20010925_2bvr244294.html"
"5567","2 BvR 1152/01",2001-09-25,"2","3","Limbach,Hassemer,Mellinghoff",0,"http://www.bverfg.de/e/rk20010925_2bvr115201.html"
